1351.15 1320.61 1268.46 1253.93 1224.32 1218.91 1233.84
1096.89 1066.65 1021.91 1008.63 984.75 985.86 996.58
894.34 871.04 838.16 827.05 810.82 813.58 819.96
1139.94 1111.6 1069.53 1058.74 1033.76 1035.45 1043.31
1128.35 1090.7 1051.23 1033.68 1011.68 1006.12 1002.7
1297.13 1252.24 1206.13 1198.65 1165.41 1157.77 1170.68
1275.83 1237.52 1201.04 1203.59 1177.22 1183.62 1201.58
1019.16 982.19 950.66 949.39 924.02 919.33 932.33
1003.79 957.47 924.57 920.76 894.44 882.59 894.58
1146.86 1099.13 1064.94 1066.97 1038.31 1033.11 1043.93
1032.42 988.63 959.81 960.53 932.37 930.91 943.03
1167.39 1116.09 1083.22 1085.46 1056.94 1051.52 1065.79
1337.77 1272.85 1234.83 1238.41 1208.94 1208.54 1227.17
1055.68 1000.67 965.17 965.33 937.81 932.33 945.4
1011.22 950.68 917.31 914.85 884.73 874.53 886.31
756.77 699.57 670.81 667.97 646.57 636.9 645.45
1482.22 1372.47 1316.24 1310.79 1267.72 1256.25 1277.51
975.14 910.77 873.41 867.99 841.41 830.45 841.35
848.62 781.49 746.02 743.54 716.72 706.75 717.2
1269.77 1166.7 1118.21 1105.22 1063.97 1041.56 1056.43
975.96 869.43 817.92 801.39 770.3 749.05 759.21
633.65 538.78 496.86 479.85 456.16 444.12 449.19
1452.55 1359.24 1307.01 1295.61 1242.04 1190.53 1201.96
1028.46 949.08 908.78 899.33 863.51 831.36 836.43
820.94 740.27 705.85 695.71 665.15 639.17 645.77
1006.07 927.22 886.78 875.53 838.72 801.14 808.04
1015.86 940.82 900.94 894.17 854.56 815.94 823.98
699.07 627.24 599.24 591.38 569.14 550.5 557.73
1061.63 959.25 914.76 904.37 868.32 842.58 852.63
710.4 621.38 588.46 578.99 553.12 529.92 536.74
655.14 575.53 544.97 535.08 512.16 491.82 496.96
637.19 562.74 534.99 525.73 503.71 482.94 487.83
652.68 583.2 553.38 547.36 523.75 501.04 507.59
724.41 647.71 613.76 610.36 583.15 559.1 567.85
533.8 475.69 452.07 444.5 426.59 411.98 413.54
1271.12 3823.58 1105.48 1099.68 1057.67 1026.63 1041.55
589.07 480.5 456.83 451.7 438.15 430.01 437.29
519.82 430.14 408.52 399.85 389.23 384.24 389.53
472.11 397.18 375.93 368.64 357.64 353.1 356.02
685.56 624.61 594.59 585.46 569.79 563.42 570.29
437.31 388.21 368.76 363.44 353.43 347.98 353.21
577.39 537.71 514.16 508.72 496.15 492.37 499.36
429.11 395.54 379.24 374.97 365.49 360.09 364.44
429 404.3 387.42 381.45 372.7 369.26 374.44
522.21 502.5 482.18 477.91 467.38 463.93 470.21
423.02 405.73 388.59 384.29 374.44 368.24 369.56
349.26 336.45 321.95 318.33 310.52 306.39 310.2
755.32 740.9 709.16 698.7 677.51 664.9 671.58
409.28 405.47 390.83 386.44 378.9 377.82 381.79
269.3 265.06 253.15 250.29 244.58 243.54 245.32
459.86 459.44 443.17 439.8 432.29 435.81 441.34
350.83 347.21 333.01 329.09 321.8 323.97 326.87
366.95 362.4 348.49 345.28 338.54 339.76 342.47
365.44 361.26 345.99 341.95 334.38 333.21 336.93
605.77 595.04 571.9 565.57 549.97 542.4 554.32
747.24 736.15 706.57 699.36 676.15 661.47 666.54
832.37 757.14 696.27 645.77 615.14 612.21 622.19
458.42 443.52 423.62 419.75 408.03 400.36 406.16
528.07 513.25 495.88 492.85 481.61 480.8 482.61
1075.49 786.46 625.83 524.95 479.99 464.01 469.49
928.65 738.89 631.28 566.4 531.5 520.66 527.28
1007.94 972.13 934.11 927.75 902.85 894.17 904.14
504.87 471.05 452.68 446.98 435.71 427.83 426.18
459.34 432.98 416.01 411.97 400.43 399.72 403.34
451.45 405.41 379.34 368.83 356.43 348.21 351.67
628.7 538.78 505.03 496.53 480.81 472.04 475.94
671.44 593.17 561.14 552.78 534.35 523.98 528.86
522.4 491.97 472.38 466.19 451.53 443.8 448.57
815.6 771.1 739.56 736.96 717.94 709.41 717.4
580.23 541.93 521.88 518.01 502.27 496.56 498.48
809.91 756.23 726.34 721.58 701.49 689.68 699.89
616.08 557.52 532.39 525.15 507.66 495.22 500.36
789.01 710.49 677.88 668.59 646.59 632.99 640.68
689.89 613.05 582.53 571.07 552.79 540.83 546.73
654.63 588.7 562.79 555.43 535.92 526.87 530.59
188.16 134.1 128.59 135.56 139.71 80.71 110.81
283.42 202.27 194.65 209.01 188.96 176.06 202.65
